filename,width,height,class,xmin,ymin,xmax,ymax
DARK SOULS 21_02_2018 12_30_53.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_55.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_55.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_55.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_55.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_58.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_58.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_58.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_58.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_30_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_30_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_30_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_30_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_09.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_09.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_09.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_09.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_11.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_11.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_11.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_11.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_31.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_32.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_32.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_32.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_32.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_33.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_33.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_33.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_33.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_35.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_35.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_35.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_35.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_36.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_36.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_36.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_36.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_37.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_37.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_37.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_37.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_38.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_38.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_38.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_38.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_39.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_39.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_39.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_39.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_40.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_40.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_40.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_40.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_41.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_41.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_41.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_41.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_45.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_45.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_45.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_45.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_46.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_46.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_46.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_46.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_48.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_48.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_48.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_48.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_49.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_49.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_49.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_49.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_51.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_51.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_51.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_51.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_53.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_53.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_53.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_53.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_55.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_55.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_55.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_55.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_58.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_58.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_58.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_58.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_31_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_31_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_31_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_31_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_13.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_13.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_13.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_13.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_20.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_20.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_20.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_21.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_21.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_21.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_21.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_31.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_33.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_33.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_33.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_33.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_35.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_35.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_35.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_35.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_36.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_36.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_36.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_36.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_38.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_38.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_38.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_38.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_32_39.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_32_39.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_32_39.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_32_39.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_33_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_33_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_33_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_33_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_33_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_33_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_33_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_33_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_33_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_33_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_33_06.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_33_06.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_38_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_38_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_38_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_38_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_38_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_38_06.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_38_06.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_38_06.png,1024,576,stamina,138,74,274,88
