filename,width,height,class,xmin,ymin,xmax,ymax
DARK SOULS 21_02_2018 12_49_08.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_08.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_08.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_08.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_08.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_08.png,1024,576,player,361,335,554,576
DARK SOULS 21_02_2018 12_49_08.png,1024,576,asylumDemon,452,1,874,380
DARK SOULS 21_02_2018 12_49_09.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_09.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_09.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_09.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_09.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_09.png,1024,576,player,353,346,545,576
DARK SOULS 21_02_2018 12_49_09.png,1024,576,asylumDemon,500,2,796,355
DARK SOULS 21_02_2018 12_49_10.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_10.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_10.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_10.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_10.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_10.png,1024,576,player,394,321,505,502
DARK SOULS 21_02_2018 12_49_10.png,1024,576,asylumDemon,435,1,735,282
DARK SOULS 21_02_2018 12_49_11.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_11.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_11.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_11.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_11.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_11.png,1024,576,player,350,280,516,481
DARK SOULS 21_02_2018 12_49_11.png,1024,576,asylumDemon,418,1,718,270
DARK SOULS 21_02_2018 12_49_12.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_12.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_12.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_12.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_12.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_12.png,1024,576,player,371,316,535,576
DARK SOULS 21_02_2018 12_49_12.png,1024,576,asylumDemon,422,12,757,303
DARK SOULS 21_02_2018 12_49_13.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_13.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_13.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_13.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_13.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_13.png,1024,576,player,476,353,709,576
DARK SOULS 21_02_2018 12_49_13.png,1024,576,asylumDemon,372,2,732,300
DARK SOULS 21_02_2018 12_49_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_14.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_14.png,1024,576,player,533,329,699,576
DARK SOULS 21_02_2018 12_49_14.png,1024,576,asylumDemon,339,1,676,307
DARK SOULS 21_02_2018 12_49_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_15.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_15.png,1024,576,player,546,293,666,535
DARK SOULS 21_02_2018 12_49_15.png,1024,576,asylumDemon,366,2,689,298
DARK SOULS 21_02_2018 12_49_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_16.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_16.png,1024,576,asylumDemon,208,1,713,300
DARK SOULS 21_02_2018 12_49_17.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_17.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_17.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_17.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_17.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_17.png,1024,576,player,424,364,565,524
DARK SOULS 21_02_2018 12_49_17.png,1024,576,asylumDemon,328,1,685,368
DARK SOULS 21_02_2018 12_49_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_18.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_18.png,1024,576,player,508,298,616,494
DARK SOULS 21_02_2018 12_49_18.png,1024,576,asylumDemon,320,4,714,397
DARK SOULS 21_02_2018 12_49_43.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_43.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_43.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_43.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_43.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_43.png,1024,576,player,444,276,553,502
DARK SOULS 21_02_2018 12_49_43.png,1024,576,asylumDemon,239,4,816,517
DARK SOULS 21_02_2018 12_49_44.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_44.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_44.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_44.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_44.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_44.png,1024,576,player,519,304,661,518
DARK SOULS 21_02_2018 12_49_44.png,1024,576,asylumDemon,140,2,812,407
DARK SOULS 21_02_2018 12_49_45.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_45.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_45.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_45.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_45.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_45.png,1024,576,player,562,304,671,493
DARK SOULS 21_02_2018 12_49_45.png,1024,576,asylumDemon,178,5,607,460
DARK SOULS 21_02_2018 12_49_46.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_46.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_46.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_46.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_46.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_46.png,1024,576,player,531,300,658,501
DARK SOULS 21_02_2018 12_49_46.png,1024,576,asylumDemon,253,2,683,380
DARK SOULS 21_02_2018 12_49_48.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_48.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_48.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_48.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_48.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_48.png,1024,576,player,442,317,558,576
DARK SOULS 21_02_2018 12_49_48.png,1024,576,asylumDemon,1,2,810,466
DARK SOULS 21_02_2018 12_49_49.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_49.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_49.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_49.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_49.png,1024,576,player,478,303,682,569
DARK SOULS 21_02_2018 12_49_49.png,1024,576,dialogBox,271,455,754,508
DARK SOULS 21_02_2018 12_49_49.png,1024,576,asylumDemon,93,3,715,418
DARK SOULS 21_02_2018 12_49_50.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_50.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_50.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_50.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_50.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_50.png,1024,576,player,531,303,693,518
DARK SOULS 21_02_2018 12_49_50.png,1024,576,asylumDemon,197,1,662,403
DARK SOULS 21_02_2018 12_49_51.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_51.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_51.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_51.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_51.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_51.png,1024,576,player,539,292,676,522
DARK SOULS 21_02_2018 12_49_51.png,1024,576,asylumDemon,4,1,758,477
DARK SOULS 21_02_2018 12_49_52.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_52.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_52.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_52.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_52.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_52.png,1024,576,player,489,442,674,576
DARK SOULS 21_02_2018 12_49_52.png,1024,576,asylumDemon,275,2,902,358
DARK SOULS 21_02_2018 12_49_53.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_53.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_53.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_53.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_53.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_53.png,1024,576,player,488,302,593,522
DARK SOULS 21_02_2018 12_49_53.png,1024,576,asylumDemon,422,4,783,330
DARK SOULS 21_02_2018 12_49_54.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_54.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_54.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_54.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_54.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_54.png,1024,576,player,546,307,654,491
DARK SOULS 21_02_2018 12_49_54.png,1024,576,asylumDemon,260,4,667,299
DARK SOULS 21_02_2018 12_49_55.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_55.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_55.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_55.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_55.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_55.png,1024,576,player,546,286,662,482
DARK SOULS 21_02_2018 12_49_55.png,1024,576,asylumDemon,295,3,708,352
DARK SOULS 21_02_2018 12_49_56.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_56.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_56.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_56.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_56.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_56.png,1024,576,player,533,300,660,495
DARK SOULS 21_02_2018 12_49_56.png,1024,576,asylumDemon,347,1,770,383
DARK SOULS 21_02_2018 12_49_57.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_57.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_57.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_57.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_57.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_57.png,1024,576,player,526,306,655,497
DARK SOULS 21_02_2018 12_49_57.png,1024,576,asylumDemon,286,1,771,472
DARK SOULS 21_02_2018 12_49_59.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_49_59.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_49_59.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_49_59.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_49_59.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_49_59.png,1024,576,player,359,301,551,542
DARK SOULS 21_02_2018 12_49_59.png,1024,576,asylumDemon,295,2,896,464
DARK SOULS 21_02_2018 12_50_00.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_00.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_00.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_00.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_00.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_00.png,1024,576,player,427,282,618,532
DARK SOULS 21_02_2018 12_50_00.png,1024,576,asylumDemon,153,4,886,468
DARK SOULS 21_02_2018 12_50_01.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_01.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_01.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_01.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_01.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_01.png,1024,576,player,508,286,629,546
DARK SOULS 21_02_2018 12_50_01.png,1024,576,asylumDemon,335,3,967,467
DARK SOULS 21_02_2018 12_50_02.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_02.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_02.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_02.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_02.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_02.png,1024,576,player,424,324,577,567
DARK SOULS 21_02_2018 12_50_03.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_03.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_03.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_03.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_03.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_03.png,1024,576,player,434,286,541,467
DARK SOULS 21_02_2018 12_50_03.png,1024,576,asylumDemon,378,3,782,319
DARK SOULS 21_02_2018 12_50_04.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_04.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_04.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_04.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_04.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_04.png,1024,576,player,527,290,643,496
DARK SOULS 21_02_2018 12_50_04.png,1024,576,asylumDemon,233,4,663,391
DARK SOULS 21_02_2018 12_50_05.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_05.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_05.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_05.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_05.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_05.png,1024,576,player,517,231,661,510
DARK SOULS 21_02_2018 12_50_05.png,1024,576,asylumDemon,131,3,976,436
DARK SOULS 21_02_2018 12_50_07.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_07.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_07.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_07.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_07.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_07.png,1024,576,player,427,369,735,576
DARK SOULS 21_02_2018 12_50_07.png,1024,576,asylumDemon,271,4,814,419
DARK SOULS 21_02_2018 12_50_11.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_11.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_11.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_11.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_11.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_11.png,1024,576,player,534,284,646,456
DARK SOULS 21_02_2018 12_50_11.png,1024,576,asylumDemon,178,1,878,497
DARK SOULS 21_02_2018 12_50_14.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_14.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_14.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_14.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_14.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_14.png,1024,576,player,313,281,524,565
DARK SOULS 21_02_2018 12_50_14.png,1024,576,asylumDemon,379,10,953,469
DARK SOULS 21_02_2018 12_50_15.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_15.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_15.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_15.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_15.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_15.png,1024,576,player,546,310,698,573
DARK SOULS 21_02_2018 12_50_15.png,1024,576,asylumDemon,449,5,853,371
DARK SOULS 21_02_2018 12_50_16.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_16.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_16.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_16.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_16.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_16.png,1024,576,player,590,317,749,513
DARK SOULS 21_02_2018 12_50_16.png,1024,576,asylumDemon,112,50,475,426
DARK SOULS 21_02_2018 12_50_18.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_18.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_18.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_18.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_18.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_18.png,1024,576,player,525,326,611,502
DARK SOULS 21_02_2018 12_50_18.png,1024,576,asylumDemon,144,1,534,437
DARK SOULS 21_02_2018 12_50_19.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_19.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_19.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_19.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_19.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_19.png,1024,576,asylumDemon,359,56,763,432
DARK SOULS 21_02_2018 12_50_20.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_20.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_20.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_20.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_20.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_20.png,1024,576,player,453,392,642,576
DARK SOULS 21_02_2018 12_50_20.png,1024,576,asylumDemon,441,70,780,465
DARK SOULS 21_02_2018 12_50_21.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_21.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_21.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_21.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_21.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_21.png,1024,576,player,440,338,562,511
DARK SOULS 21_02_2018 12_50_21.png,1024,576,asylumDemon,451,37,939,461
DARK SOULS 21_02_2018 12_50_22.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_22.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_22.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_22.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_22.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_22.png,1024,576,player,333,295,474,515
DARK SOULS 21_02_2018 12_50_22.png,1024,576,asylumDemon,339,2,799,457
DARK SOULS 21_02_2018 12_50_23.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_23.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_23.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_23.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_23.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_23.png,1024,576,asylumDemon,248,1,1024,575
DARK SOULS 21_02_2018 12_50_24.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_24.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_24.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_24.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_24.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_24.png,1024,576,player,436,290,577,511
DARK SOULS 21_02_2018 12_50_24.png,1024,576,asylumDemon,143,2,763,510
DARK SOULS 21_02_2018 12_50_25.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_25.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_25.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_25.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_25.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_25.png,1024,576,player,302,280,527,536
DARK SOULS 21_02_2018 12_50_25.png,1024,576,asylumDemon,1,2,703,467
DARK SOULS 21_02_2018 12_50_26.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_26.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_26.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_26.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_26.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_26.png,1024,576,player,313,304,450,532
DARK SOULS 21_02_2018 12_50_26.png,1024,576,asylumDemon,163,5,715,366
DARK SOULS 21_02_2018 12_50_27.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_27.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_27.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_27.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_27.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_27.png,1024,576,player,276,287,476,519
DARK SOULS 21_02_2018 12_50_27.png,1024,576,asylumDemon,197,1,758,410
DARK SOULS 21_02_2018 12_50_28.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_28.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_28.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_28.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_28.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_28.png,1024,576,player,314,298,489,556
DARK SOULS 21_02_2018 12_50_28.png,1024,576,asylumDemon,380,2,980,421
DARK SOULS 21_02_2018 12_50_29.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_29.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_29.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_29.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_29.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_29.png,1024,576,player,460,300,586,505
DARK SOULS 21_02_2018 12_50_29.png,1024,576,asylumDemon,377,1,963,474
DARK SOULS 21_02_2018 12_50_30.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_30.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_30.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_30.png,1024,576,humanity,80,45,136,102
DARK SOULS 21_02_2018 12_50_30.png,1024,576,bossHP,314,469,847,479
DARK SOULS 21_02_2018 12_50_30.png,1024,576,player,527,294,683,465
DARK SOULS 21_02_2018 12_50_30.png,1024,576,asylumDemon,335,1,909,504
DARK SOULS 21_02_2018 12_50_31.png,1024,576,souls,825,506,945,536
DARK SOULS 21_02_2018 12_50_31.png,1024,576,health,138,58,343,71
DARK SOULS 21_02_2018 12_50_31.png,1024,576,stamina,138,74,274,88
DARK SOULS 21_02_2018 12_50_31.png,1024,576,humanity,80,45,136,102
